feature_0,feature_4,feature_6,feature_7,feature_8,feature_9,feature_10,feature_15,feature_19,feature_22,feature_23,feature_24,feature_25,feature_29,feature_30,feature_31,feature_46,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_74,feature_75,feature_78,feature_79,feature_80,feature_84,feature_85,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_101,feature_102,feature_103,feature_104,feature_106,feature_107,feature_108,feature_114,feature_115,feature_117,feature_124,feature_126,feature_127,feature_129,feature_132,feature_135,feature_136,feature_141,feature_143,feature_145,feature_146,feature_148,feature_149,feature_153,feature_155,feature_156,feature_158,feature_159,feature_165,feature_169,feature_170,feature_171,feature_175,feature_176,feature_177,feature_180,feature_183,feature_184,feature_185,feature_187,feature_188,feature_192,feature_193,feature_198,feature_199,feature_200,feature_202,feature_203,feature_204,feature_205,feature_209,feature_211,feature_212,IC50_mM,CC50_mM,SI,log_ic50,log_cc50,log_si
21,11.14898974867725,0.117708923847317,-0.6147505668934241,0.7721078355544777,47.81818181818182,303.4900000000001,0.07822806225715294,1.090909090909091,16.28496494341424,9.526279335509718,2.51632375110316,-2.575303575531223,-0.06196618349311333,2.756750716908739,1.438857067604369,110680.784533169,10.42331599884704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.99951461304901,75.03819716805366,18.00158770445731,5.601050810983688,0.0,0.0,5.316788604006331,29.08661465404235,76.85693902292098,6.544756405912575,0.0,5.316788604006331,0.0,22.79125986412031,0.0,0.0,0.0,0.0,5.41499046939678,11.45683129854474,30.71929616732276,38.52492973755606,0.0,0.0,38.24004041674597,0.0,0.0,0.0,15.05343419312169,-0.1409744661753589,3.232661131582262,14.09537572436382,7.342836750440918,0.0,0,5,0,0,5,3.898100000000003,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.83891502906172,145.6381057820305,10.52380952380952,2.6972531238172666,4.987967685976868,2.4444152884332633
22,11.07419784580499,0.0940661743092297,-0.7280542564247925,0.8965733964405183,34.96,350.4550000000001,0.2027772128106947,1.08,16.53184809516055,9.683357218258113,2.475071666121743,-2.492631356502737,-0.1973857771939412,2.58604410649069,1.932394158044765,384441.3168709059,24.0539792100409,0.0,11.49902366656781,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,13.34455882261663,43.37947212032425,12.3387276690874,39.1383762103129,0.0,0.0,0.0,11.83581209232279,57.33974447756557,21.3293926238326,17.24853549985172,14.21058886140015,0.0,38.14093721740529,4.736862953800049,0.0,0.0,0.0,18.125838821658,29.58726316893912,24.82591636047502,0.0,21.3293926238326,19.05647133661384,6.923737199690624,18.9474518152002,22.76992102957268,0.0,11.07419784580499,0.2223638274754345,2.635806416957661,3.672272073748895,4.213794831778237,4.811085112228239,1,2,0,1,3,3.729600000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.3193041126066,1426.700412887099,17.12328767123288,4.434610831825014,7.263820325992512,2.8971977229665646
23,11.0516052532124,0.1393616150163772,-0.9522209230914584,0.8000354586064138,33.88461538461539,364.4380000000001,0.2027772128110117,1.115384615384615,16.53349230059169,9.7023234083906,2.494559191964242,-2.490395588443562,-0.2061256023715621,2.623591923271753,1.985422777244497,593351.5493671396,29.16050660488161,6.103966387748303,11.49902366656781,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,6.076020106833881,43.53758618099674,12.3387276690874,39.1383762103129,0.0,0.0,0.0,5.917906046161393,50.60206761946186,21.3293926238326,17.24853549985172,14.21058886140015,0.0,49.35143099999429,4.736862953800049,0.0,0.0,0.0,12.0218724339097,30.09017874570373,11.13655602176626,0.0,21.3293926238326,32.05622864313835,0.0,18.9474518152002,22.486197748785,0.0,21.63130289617122,0.7470597707951163,1.43994000377929,1.552472134680827,3.709720757704163,4.68265098135724,1,2,0,1,3,2.620500000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440.3980869436373,1067.107887927605,2.423052959501558,6.089947159748082,6.973644033076905,1.230532831091103
24,11.0516052532124,0.1393616150163772,-0.9522209230914584,0.8000354586064138,33.88461538461539,364.4380000000001,0.2027772128110117,1.115384615384615,16.53349230059169,9.7023234083906,2.494559191964242,-2.490395588443562,-0.2061256023715621,2.623591923271753,1.985422777244497,593351.5493671396,29.16050660488161,6.103966387748303,11.49902366656781,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,6.076020106833881,43.53758618099674,12.3387276690874,39.1383762103129,0.0,0.0,0.0,5.917906046161393,50.60206761946186,21.3293926238326,17.24853549985172,14.21058886140015,0.0,49.35143099999429,4.736862953800049,0.0,0.0,0.0,12.0218724339097,30.09017874570373,11.13655602176626,0.0,21.3293926238326,32.05622864313835,0.0,18.9474518152002,22.486197748785,0.0,21.63130289617122,0.7470597707951163,1.43994000377929,1.552472134680827,3.709720757704163,4.68265098135724,1,2,0,1,3,2.620500000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543.6667250540384,1371.956657145287,0.9798157946306093,6.30017409395019,7.224721837276456,0.6830038073637608
25,11.0516052532124,0.1393616150163772,-0.9522209230914584,0.8000354586064138,33.88461538461539,364.4380000000001,0.2027772128110117,1.115384615384615,16.53349230059169,9.7023234083906,2.494559191964242,-2.490395588443562,-0.2061256023715621,2.623591923271753,1.985422777244497,593351.5493671396,29.16050660488161,6.103966387748303,11.49902366656781,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,6.076020106833881,43.53758618099674,12.3387276690874,39.1383762103129,0.0,0.0,0.0,5.917906046161393,50.60206761946186,21.3293926238326,17.24853549985172,14.21058886140015,0.0,49.35143099999429,4.736862953800049,0.0,0.0,0.0,12.0218724339097,30.09017874570373,11.13655602176626,0.0,21.3293926238326,32.05622864313835,0.0,18.9474518152002,22.486197748785,0.0,21.63130289617122,0.7470597707951163,1.43994000377929,1.552472134680827,3.709720757704163,4.68265098135724,1,2,0,1,3,2.620500000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543.6667250540384,1371.956657145287,1.0,6.30017409395019,7.224721837276456,0.6931471805599453
26,11.0516052532124,0.1393616150163772,-0.9522209230914584,0.8000354586064138,33.88461538461539,364.4380000000001,0.2027772128110117,1.115384615384615,16.53349230059169,9.7023234083906,2.494559191964242,-2.490395588443562,-0.2061256023715621,2.623591923271753,1.985422777244497,593351.5493671396,29.16050660488161,6.103966387748303,11.49902366656781,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,6.076020106833881,43.53758618099674,12.3387276690874,39.1383762103129,0.0,0.0,0.0,5.917906046161393,50.60206761946186,21.3293926238326,17.24853549985172,14.21058886140015,0.0,49.35143099999429,4.736862953800049,0.0,0.0,0.0,12.0218724339097,30.09017874570373,11.13655602176626,0.0,21.3293926238326,32.05622864313835,0.0,18.9474518152002,22.486197748785,0.0,21.63130289617122,0.7470597707951163,1.43994000377929,1.552472134680827,3.709720757704163,4.68265098135724,1,2,0,1,3,2.620500000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466.4652634293977,836.8935608586254,1.794117647058824,6.147325043143332,6.7308910767330765,1.0275163669843796
27,10.53525319851438,0.1638791257243635,-0.5969079113126734,0.8467213379100113,28.84,346.4230000000001,0.2027772159800581,1.12,16.53263480003742,9.763159407986471,2.406815268248949,-2.426687050647295,-0.1110029094002907,2.629577133533492,1.945784268317048,455902.9355263691,24.0539792100409,6.103966387748303,11.49902366656781,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,18.22806032050165,43.03467060423213,5.917906046161393,33.53732539932921,0.0,0.0,0.0,5.917906046161393,38.07727960878755,21.3293926238326,17.24853549985172,14.21058886140015,0.0,38.64385279416992,4.736862953800049,0.0,0.0,0.0,18.125838821658,23.66935712277772,23.13048217476154,0.0,21.3293926238326,19.05647133661384,12.65495579043238,18.9474518152002,22.5620323812491,0.0,10.53525319851438,2.991573961502263,1.899666950113379,2.589972134680828,6.185618811370073,4.768560189176171,1,2,0,1,3,3.425700000000003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288.6611032050042,447.7133710709616,1.551,5.668711629985924,6.106384312116637,0.9364854391596743
28,11.4262074829932,0.07865740740740756,-0.9013425925925922,0.415353915052469,10.73333333333333,228.193,0.4551840359681263,1.6,32.16642633823241,10.70889852998146,2.190510284277511,-1.889757882873918,-0.3913513088497612,2.611818581616872,2.781634662118296,3413.646886173252,10.11431826876557,0.0,0.0,5.156436481820707,5.777653723919194,11.37712967288704,4.794537184071822,0.0,4.983978520947209,14.7127615102177,11.76188494939112,11.17908023232907,0.0,5.098681808301038,23.35740145114534,0.0,24.79542183946594,0.0,5.156436481820707,6.255769183511404,0.0,5.559266895052008,11.76188494939112,35.97450207179502,0.0,0.0,5.777653723919194,0.0,5.777653723919194,5.156436481820707,4.515397893615622,11.76188494939112,6.255769183511404,0.0,20.28002394585032,0.0,0.816435185185185,24.81469395628622,20.05584002582515,-0.9013425925925922,-0.7268490173847317,1.723304358780549,0.0,0.0,0,0,2,0,2,-0.5573000000000004,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,543.6667250540384,2085.2243878814543,1.488095238095238,6.30017409395019,7.6431111982710656,0.9115174531214973
29,11.44318279163517,0.09648148148148117,-1.486768077601411,0.4987254241432896,12.8125,244.192,0.4551840476306154,1.5625,32.19715125894299,10.70889852864594,2.200881587597857,-1.889817264610682,-0.3913515430362843,2.617738830171671,2.79582007656927,4858.523268798621,10.11431826876557,0.0,0.0,5.156436481820707,5.777653723919194,11.37712967288704,9.00343567623629,0.0,4.983978520947209,14.7127615102177,0.0,4.923311048817671,6.255769183511404,15.89825085120535,22.39508554465853,0.0,24.79542183946594,0.0,5.156436481820707,6.255769183511404,0.0,5.559266895052008,0.0,40.18340056395948,10.79956904290431,0.0,5.777653723919194,0.0,10.9340902057399,4.515397893615622,0.0,6.255769183511404,0.0,0.0,20.28002394585032,0.0,11.70230489417989,24.593465765936,19.27826215671454,-1.025046296296296,-0.9938561350466111,1.320526581002771,0.0,-1.486768077601411,0,0,2,0,2,-1.5418,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,543.6667250540384,2085.2243878814543,1.0,6.30017409395019,7.6431111982710656,0.6931471805599453
30,11.51453656462585,0.0893981481481485,-0.8942564247921394,0.4504860680348116,10.8125,242.22,0.4551840359733516,1.625,32.16655341576791,10.70889842413533,2.192684394584024,-1.890746522661959,-0.3913513223130267,2.616834503009451,2.649094616824277,5403.763248714516,10.11431826876557,0.0,0.0,5.156436481820707,5.777653723919194,11.37712967288704,4.794537184071822,0.0,4.983978520947209,14.7127615102177,18.68562214908174,10.67616465556446,0.0,5.098681808301038,23.35740145114534,0.0,24.79542183946594,0.0,12.08017368151133,5.752853606746789,0.0,5.559266895052008,11.76188494939112,35.47158649503041,0.0,0.0,5.777653723919194,0.0,5.777653723919194,5.156436481820707,10.26825150036241,11.76188494939112,0.0,6.923737199690624,20.28002394585032,0.0,0.836435185185185,25.03825837742504,20.26790713970773,-0.8942564247921394,0.02558807319224066,0.0,1.901668083900227,0.0,0,0,2,0,2,-0.1672000000000004,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,543.6667250540384,2085.2243878814543,1.0,6.30017409395019,7.6431111982710656,0.6931471805599453
31,11.53151187326782,0.06652966742252397,-1.448187830687831,0.5415630817283741,12.76470588235294,258.2189999999999,0.4551840476361605,1.588235294117647,32.19727775503459,10.70889842235739,2.206198638267202,-1.891661342295335,-0.3913515541976544,2.723675398317384,2.7040603070797,8614.985284877886,10.11431826876557,0.0,0.0,5.156436481820707,5.777653723919194,11.37712967288704,9.00343567623629,0.0,4.983978520947209,14.7127615102177,6.923737199690624,4.923311048817671,5.752853606746789,15.89825085120535,22.39508554465853,0.0,24.79542183946594,0.0,12.08017368151133,5.752853606746789,0.0,5.559266895052008,0.0,39.68048498719487,10.79956904290431,0.0,5.777653723919194,0.0,16.68694381248669,4.515397893615622,0.0,0.0,6.923737199690624,0.0,20.28002394585032,0.0,12.09036044973545,24.81703018707483,19.49032927059713,-1.017960128495843,-0.6997523778029726,0.0,1.657069318468128,-1.448187830687831,0,0,2,0,2,-1.1517,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,543.6667250540384,1936.355855733744,1.0,6.30017409395019,7.569079361419257,0.6931471805599453
32,13.17699640967498,0.03296485260770998,-1.540251913265306,0.5634649985307963,20.53571428571428,400.4120000000001,0.1878041366942846,1.285714285714286,32.13349041014065,9.705737520837186,2.551544164307518,-2.27528889092598,-0.1232564157227373,3.151722479584181,2.073982767150755,1934776.244044657,25.79011261548435,39.75496024263011,16.69804837256921,0.0,0.0,0.0,9.589074368143644,4.983978520947209,0.0,11.33678587793474,0.0,20.77121159907187,17.01953436899679,16.82083097824245,28.03483425050395,0.0,4.983978520947209,0.0,26.18620206846865,5.733667477162185,28.50591498639717,10.47053043096223,11.33678587793474,31.8700505981992,15.00406483754042,0.0,11.25737948654546,0.0,50.40271785650748,5.693927994848461,11.33678587793474,26.84723170590575,5.380062770465915,0.0,4.983978520947209,10.47053043096223,5.832868480725624,29.26639688343963,33.45072837454286,4.519759261601797,-2.319742799004611,1.183672918241371,4.160013304513214,0.0,1,2,1,0,4,2.62972,0,1,0,2,0,0,0,1,0,0,0,3,0,1,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.748194988674194,15.48401275682857,8.857142857142858,1.0109443284200217,2.802390987367837,2.2881963555419462
33,13.17699640967498,0.03296485260770998,-1.540251913265306,0.5634649985307963,20.53571428571428,400.4120000000001,0.1878041366942846,1.285714285714286,32.13349041014065,9.705737520837186,2.551544164307518,-2.27528889092598,-0.1232564157227373,3.151722479584181,2.073982767150755,1934776.244044657,25.79011261548435,39.75496024263011,16.69804837256921,0.0,0.0,0.0,9.589074368143644,4.983978520947209,0.0,11.33678587793474,0.0,20.77121159907187,17.01953436899679,16.82083097824245,28.03483425050395,0.0,4.983978520947209,0.0,26.18620206846865,5.733667477162185,28.50591498639717,10.47053043096223,11.33678587793474,31.8700505981992,15.00406483754042,0.0,11.25737948654546,0.0,50.40271785650748,5.693927994848461,11.33678587793474,26.84723170590575,5.380062770465915,0.0,4.983978520947209,10.47053043096223,5.832868480725624,29.26639688343963,33.45072837454286,4.519759261601797,-2.319742799004611,1.183672918241371,4.160013304513214,0.0,1,2,1,0,4,2.62972,0,1,0,2,0,0,0,1,0,0,0,3,0,1,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.244584966022582,27.47163553630876,5.238095238095238,1.8317146827658006,3.3489083473500676,1.8306748854777286
34,13.00174178004535,0.04194633408919168,-1.504652777777777,0.7486972926786009,23.56,342.3030000000001,0.2072292826018239,1.24,16.50614110861282,9.70610508790224,2.559153239081131,-2.274723200241312,-0.1232586731448861,3.040782242869935,2.069629173148584,487592.473426437,19.68678069728151,45.31841173432711,18.1733718572428,5.783244946364939,0.0,0.0,14.38361155221547,0.0,0.0,0.0,0.0,20.77121159907187,11.63947159853088,5.563451491696996,17.34973483909482,0.0,0.0,0.0,26.18620206846865,6.606881964512918,17.24853549985172,9.473725907600098,0.0,34.16967159328915,15.00406483754042,0.0,0.0,0.0,52.097834795849,5.563451491696996,0.0,19.92349450621513,6.923737199690624,0.0,0.0,9.473725907600098,11.03923388028051,37.02211514235324,20.71431327160494,-1.261094576719575,-2.007901601998822,1.180143613000756,4.063190271478961,0.0,2,3,0,0,4,1.79352,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,5,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.91009266508525,71.57296937261181,3.266666666666667,3.131577541201233,4.28459252981015,1.4508328822574619
35,13.00174178004535,0.04194633408919168,-1.504652777777777,0.7486972926786009,23.56,342.3030000000001,0.2072292826018239,1.24,16.50614110861282,9.70610508790224,2.559153239081131,-2.274723200241312,-0.1232586731448861,3.040782242869935,2.069629173148584,487592.473426437,19.68678069728151,45.31841173432711,18.1733718572428,5.783244946364939,0.0,0.0,14.38361155221547,0.0,0.0,0.0,0.0,20.77121159907187,11.63947159853088,5.563451491696996,17.34973483909482,0.0,0.0,0.0,26.18620206846865,6.606881964512918,17.24853549985172,9.473725907600098,0.0,34.16967159328915,15.00406483754042,0.0,0.0,0.0,52.097834795849,5.563451491696996,0.0,19.92349450621513,6.923737199690624,0.0,0.0,9.473725907600098,11.03923388028051,37.02211514235324,20.71431327160494,-1.261094576719575,-2.007901601998822,1.180143613000756,4.063190271478961,0.0,2,3,0,0,4,1.79352,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,5,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.887633359430688,40.02243593488905,5.074074074074074,2.1846608002973085,3.7141191349593012,1.8040295618198694
36,13.25389172010249,0.00867052994037154,-1.583135983560089,0.5595471009483212,22.67741935483871,420.3730000000001,0.2354022538880444,1.161290322580645,16.50977305936184,9.705943400688922,2.563759715412968,-2.274606375433399,-0.1232609828340251,3.389193747288051,1.738138325460191,12631277.68499901,24.10393163433486,45.32914731991765,23.07516659766996,5.783244946364939,0.0,0.0,14.38361155221547,0.0,0.0,0.0,0.0,32.90394573599509,17.71549170536476,11.82661448733605,23.4257549459287,0.0,0.0,0.0,26.18620206846865,0.0,17.24853549985172,9.473725907600098,0.0,27.56278962877623,15.00406483754042,0.0,6.076020106833881,0.0,51.03032424832432,5.760247418874442,0.0,32.26267760868807,19.05647133661384,0.0,0.0,13.89087684465344,16.78927289798796,38.39978159156075,21.1855027679531,-1.61837051944668,-2.210309496106595,4.034055929822594,4.196610292730942,0.0,2,3,1,0,5,3.427620000000002,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,5,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.140925212724708,6.422775638174124,3.0,1.1445174102522593,2.0045530624562184,1.3862943611198906
37,13.43832913412278,0.007461299589727188,-1.595398932918998,0.523804519384163,21.52941176470588,460.4380000000002,0.235282061418513,1.117647058823529,16.509960389316,9.705931377572867,2.563843705764198,-2.274615545844191,-0.1232616783995431,3.271687638728724,1.703659560825636,47546608.71667194,24.42364365108156,45.31841173432711,23.07516659766996,5.783244946364939,0.0,0.0,14.38361155221547,0.0,0.0,0.0,18.19910120538483,32.91359877436737,17.20292309022787,12.67324903297453,23.4257549459287,0.0,0.0,0.0,26.18620206846865,7.109797541277533,22.99804733313562,14.21058886140015,0.0,34.67258717005376,15.00406483754042,0.0,6.076020106833881,0.0,51.03032424832432,11.3129633249809,0.0,33.10931215432655,31.18920547353706,0.0,0.0,14.21058886140015,17.0847224943513,38.85016447078979,21.36759292270878,-1.018684838138368,-2.041067458412575,2.699000977878142,4.215869311672467,1.512148292591114,2,3,0,0,5,3.843220000000002,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,5,0,3,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.777996889958388,33.01161487607613,6.909090909090908,1.7540570637881678,3.5267020802816225,2.068012845856213
38,13.33719377257076,0.01665910808767901,-1.578477657879036,0.4500585468099279,21.93939393939394,509.3080000000001,0.2352796103455349,1.090909090909091,79.91873133136014,9.705933000002444,2.563644864481586,-2.274612883499236,-0.1232607969008598,3.2293133713133,1.696536470284495,27246840.71482353,19.68678069728151,39.5688999010432,23.07516659766996,5.783244946364939,0.0,0.0,14.38361155221547,0.0,0.0,0.0,28.06267803487257,44.54341733452597,16.11219111436329,5.563451491696996,39.35569884387805,0.0,0.0,0.0,26.18620206846865,0.0,17.24853549985172,9.473725907600098,15.92994389794935,27.56278962877623,15.00406483754042,0.0,6.076020106833881,0.0,51.03032424832432,0.0,10.03617100752941,19.92349450621513,25.13249144344772,12.13273413692322,15.92994389794935,9.473725907600098,12.59563624990856,38.6920702863005,21.30937335774089,-0.8150886070298919,-2.398515561392387,2.755154246714977,4.237487257575619,0.0,2,3,0,0,5,4.597120000000003,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,5,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.301196303299112,70.68261737732148,13.33333333333333,1.840739504783332,4.272248282750606,2.6625878270254524
39,13.43517567989129,0.01748718654250658,-1.583710821859483,0.203900726056802,18.21052631578947,533.5620000000001,0.2033818461883174,1.210526315789474,32.13349165945849,9.705737062744225,2.551936838091053,-2.275294875888516,-0.1232596957268629,3.458639649766527,1.529400118159885,349967779.2666866,24.79330809212222,45.50447207591402,11.56648989272988,5.131558479839333,0.0,0.0,15.01486576525403,4.983978520947209,5.101407525739723,11.33678587793474,0.0,50.60013136461531,17.01953436899679,30.1452290990553,34.24943483003926,0.0,4.983978520947209,5.101407525739723,26.18620206846865,12.53558893838792,34.25542681968108,14.89951730471048,11.33678587793474,45.19444871901206,15.00406483754042,0.0,11.25737948654546,0.0,45.27115937666814,10.82548647468779,11.3129633249809,38.18401758384049,18.70446089127876,24.26546827384644,15.51117744379732,9.473725907600098,11.11356754441695,30.05569153788831,38.61378878264835,2.389862604234151,-1.686023280206157,2.800445254845915,4.178204070173221,1.588966787528991,1,2,1,0,5,4.502120000000003,0,0,0,2,0,0,1,0,0,0,0,3,0,1,0,3,0,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.186122002234034,43.1063565008134,13.52941176470589,1.4317747689010591,3.7866039104063076,2.6761749925717617
40,13.4041726468698,0.007439352120295784,-1.600781134359483,0.2163241089904817,18.48648648648649,521.5260000000002,0.2033818461882635,1.216216216216216,32.13349161121582,9.70573707630262,2.551911878905878,-2.275294868607989,-0.1232597536641428,3.418714923096406,1.558677056500344,202993213.7618713,20.05644513832217,45.57218108367601,11.56648989272988,5.131558479839333,0.0,0.0,15.01486576525403,9.374393568622029,5.101407525739723,11.33678587793474,12.13273413692322,38.46739722769209,17.01953436899679,23.03543155777777,34.24943483003926,0.0,4.983978520947209,5.101407525739723,26.18620206846865,5.425791397110385,28.50591498639717,10.16265435091043,11.33678587793474,38.08465117773452,15.00406483754042,0.0,11.25737948654546,0.0,51.20920368249323,10.69500997153633,6.923737199690624,49.6076151006084,17.51279690738913,0.0,15.51117744379732,4.736862953800049,19.00960165064758,29.94645866809569,38.31978960488769,2.003915798189527,-2.905167531816989,2.657867129845915,4.128160571212003,0.0,1,2,1,0,5,4.632620000000002,0,0,0,2,0,0,1,0,0,0,0,3,0,1,0,3,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.492675369299443,16.68175054838858,6.692307692307691,1.2506680240019994,2.872533065225948,2.0402208285265546
41,5.094096221873098,0.3872247872728121,0.3872247872728121,0.4173618732617801,42.92857142857143,384.6520000000002,0.03884365429851114,0.6428571428571429,14.8222660494387,9.700469635810666,2.600532088113167,-2.343082085132494,0.193480759150443,3.150502892205044,1.164037575501787,2187750.164884781,0.0,0.0,0.0,0.0,0.0,0.0,9.984809465271338,0.0,0.0,0.0,54.38406644399575,74.03236601452443,35.34286375616011,0.0,11.4233700055414,0.0,0.0,43.48058343518124,105.7506394274039,13.08951281182515,0.0,0.0,0.0,24.51288281736655,0.0,0.0,0.0,0.0,0.0,21.65996187758712,24.92532490414794,64.20821622926012,11.4233700055414,0.0,41.54242319814374,9.984809465271338,0.0,10.1881924437462,0.0,4.807589192862531,1.764908477578238,13.25822336932681,16.98108651648622,0.0,0,4,0,0,4,7.121200000000009,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15.07848611999355,1344.065055868391,39.26666666666667,2.777482112552165,7.204197659541596,3.695523996832605
42,5.078674138636936,0.3667306975782353,0.3667306975782353,0.5639003581276442,46.64,342.5710000000001,0.04060599258589202,0.72,14.84559007624378,9.70021606463358,2.601053085919696,-2.344818979443409,0.1934372577371191,3.055483209798764,1.345299525425677,500815.086468486,0.0,0.0,0.0,0.0,0.0,0.0,9.984809465271338,0.0,0.0,0.0,41.54242319814374,67.61154439159841,35.34286375616011,0.0,11.4233700055414,0.0,0.0,43.48058343518124,86.48817455862581,13.08951281182515,0.0,0.0,0.0,24.51288281736655,0.0,0.0,0.0,0.0,0.0,21.65996187758712,31.34614652707395,49.94829974309746,0.0,0.0,41.54242319814374,9.984809465271338,0.0,10.15734827727387,0.0,4.686063425995335,1.736505317206976,9.144778743002743,16.77530423652108,0.0,0,4,0,0,4,5.950900000000007,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.341074749031595,283.1513283300202,30.3125,2.3361238045909474,5.649506942481527,3.4440173788450834
